Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	GSM_SS	
1354425199	1063.91	4603.49	1357	1600	16000	2.078	11.780	15	13	
1354425241	1100.56	4226.22	1357	1600	16000	2.107	11.024	15	14	
1354425283	1103.92	4056.65	1357	1600	16000	2.119	10.603	15	14	
1354425326	1117.23	3805.35	1357	1600	16000	2.205	10.288	15	13	
1354425369	1087.28	3918.65	1357	1600	16000	2.122	9.360	15	14	
1354425412	1063.58	4185.68	1357	1600	16000	2.055	11.009	15	14	
1354425455	1117.05	3898.38	1357	1600	16000	2.179	10.397	15	14	
1354425498	1131.16	4520.36	1357	1600	16000	2.219	11.584	15	14	
1354425541	1088.58	4082.24	1357	1600	16000	2.160	11.014	15	14	
1354425584	1105.66	4069.14	1357	1600	16000	2.133	10.265	15	14	
1354425626	1162.58	4318.40	1357	1600	16000	2.113	10.684	15	13	
1354425669	1131.16	4436.29	1357	1600	16000	2.249	11.327	15	14	
1354425711	1104.55	4233.48	1357	1600	16000	2.104	10.989	15	13	
1354425753	1074.26	4316.91	1357	1600	16000	2.099	10.994	15	14	
1354425795	1097.22	4244.02	1357	1600	16000	2.129	10.846	15	14	
1354425837	1082.36	4432.76	1357	1600	16000	2.104	11.356	15	13	
1354425880	1086.68	4147.00	1357	1600	16000	2.069	10.727	15	13	
1354425922	1213.41	3904.83	1357	1600	16000	2.376	10.332	15	13	
1354425965	1172.26	3787.65	1357	1600	16000	2.270	10.238	15	14	
1354426009	1083.98	3873.37	1357	1600	16000	2.090	10.164	15	13	
1354426051	1045.90	3558.68	1357	1600	16000	2.018	9.224	15	14	
1354426093	1172.22	4243.04	1357	1600	16000	2.266	11.607	15	14	
1354426136	1215.83	3872.80	1357	1600	16000	2.411	10.035	15	14	
1354426179	1201.42	3702.69	1357	1600	16000	2.366	9.266	15	14	
1354426223	1138.22	3432.13	1357	1600	16000	2.332	9.616	15	14	
1354426266	1253.03	3645.49	1357	1600	16000	2.417	9.911	15	14	
1354426311	1163.44	3271.80	1357	1600	16000	2.284	9.653	15	14	
1354426354	1256.78	3279.45	1357	1600	16000	2.482	8.641	15	14	
1354426398	1361.67	3458.00	1357	1600	16000	2.565	9.311	15	14	
1354426441	1225.30	3648.44	1357	1600	16000	2.460	9.710	15	14	
1354426483	1389.33	3227.91	1357	1600	16000	2.654	8.002	15	14	
1354426526	1290.08	3666.05	1357	1600	16000	2.491	9.544	15	14	
1354426569	1303.06	3192.01	1357	1600	16000	2.517	8.505	15	14	
1354426611	1379.24	3490.46	1357	1600	16000	2.601	9.296	15	14	
1354426655	1223.06	3585.76	1357	1600	16000	2.384	9.782	15	15	
1354426698	1220.68	3201.99	1357	1600	16000	2.395	8.145	15	14	
1354426741	1265.18	3272.64	1357	1600	16000	2.515	8.946	15	14	
1354426785	1189.50	2774.19	1357	1600	16000	2.314	7.481	15	14	
1354426829	1203.82	3144.03	1357	1600	16000	2.337	8.133	15	14	
1354426872	1498.13	3674.41	1357	1600	16000	2.925	8.998	15	14	
1354426915	1447.40	3628.66	1357	1600	16000	2.801	9.774	15	14	
1354426958	1111.44	3386.65	1357	1600	16000	2.182	8.978	15	13	
1354427001	1078.66	3038.20	1357	1600	16000	2.075	7.751	15	13	
1354427044	1206.82	3623.56	1357	1600	16000	2.433	9.844	15	13	
1354427088	1102.83	3232.69	1357	1600	16000	2.219	8.815	15	14	
1354427131	1181.65	3304.67	1357	1600	16000	2.300	8.951	15	14	
1354427174	1095.91	3410.47	1357	1600	16000	2.129	9.090	15	14	
1354427218	1095.36	1502.31	1357	1600	16000	2.115	6.273	15	13	
1354427262	1118.78	3250.00	1357	1600	16000	2.231	7.798	15	13	
1354427306	1122.86	3280.80	1357	1600	16000	2.159	8.946	15	14	
1354427349	1142.40	4284.64	1357	1600	16000	2.236	11.200	15	14	
1354427391	1087.80	3102.55	1357	1600	16000	2.146	8.683	15	13	
1354427435	1132.28	3865.26	1357	1600	16000	2.251	10.404	15	13	
1354427478	1087.72	4061.22	1357	1600	16000	2.225	10.184	15	14	
1354427521	1089.92	3861.00	1357	1600	16000	2.125	10.369	15	14	
1354427563	1151.28	3955.11	1357	1600	16000	2.269	10.020	15	14	
1354427607	1067.27	3531.59	1357	1600	16000	2.081	9.797	15	13	
1354427651	1026.50	3272.64	1357	1600	16000	2.002	9.435	15	13	
1354427694	1138.73	3832.60	1357	1600	16000	2.232	10.022	15	14	
1354427736	1153.52	3464.44	1357	1600	16000	2.223	8.678	15	14	
1354427779	1166.97	3771.21	1357	1600	16000	2.301	10.079	15	14	
1354427822	1175.70	3475.25	1357	1600	16000	2.282	9.489	15	13	
1354427865	1198.40	3505.19	1357	1600	16000	2.346	9.871	15	15	
1354427909	1211.58	3531.59	1357	1600	16000	2.362	9.355	15	14	
1354427952	1196.72	3533.79	1357	1600	16000	2.322	9.137	15	14	
1354427995	1135.10	3676.70	1357	1600	16000	2.225	9.794	15	14	
1354428046	1122.45	1313.68	1357	1600	16000	2.266	7.404	15	14	
1354428089	1152.64	3088.21	1357	1600	16000	2.240	7.590	15	14	
1354428132	1169.69	3120.00	1357	1600	16000	2.256	8.435	15	14	
1354428176	1223.58	2434.18	1357	1600	16000	2.434	7.188	15	14	
1354428219	1209.80	3288.28	1357	1600	16000	2.353	8.899	15	14	
1354428262	1195.40	3254.86	1357	1600	16000	2.287	8.993	15	14	
1354428306	1130.39	3374.02	1357	1600	16000	2.182	9.251	15	13	
1354428350	1142.45	3050.50	1357	1600	16000	2.230	8.416	15	14	
1354428392	1232.16	3733.66	1357	1600	16000	2.392	9.730	15	14	
1354428435	1166.74	3748.91	1357	1600	16000	2.341	9.794	15	14	
1354428479	1082.35	3336.69	1357	1600	16000	2.102	9.425	15	14	
1354428522	1068.24	3548.08	1357	1600	16000	2.064	9.321	15	14	
1354428565	1179.79	3236.45	1357	1600	16000	2.319	8.187	15	14	
1354428608	1094.18	3656.15	1357	1600	16000	2.117	10.069	15	14	
1354428650	1084.52	4161.28	1357	1600	16000	2.116	10.714	15	14	
1354428692	1175.06	2946.06	1357	1600	16000	2.218	8.026	15	14	
1354428735	1246.39	3572.77	1357	1600	16000	2.447	9.422	15	14	
1354428778	1125.66	3814.85	1357	1600	16000	2.238	10.166	15	14	
1354428822	1154.66	3944.60	1357	1600	16000	2.231	10.156	15	14	
1354428865	1097.44	3871.58	1357	1600	16000	2.231	10.387	15	14	
1354428908	1086.13	3713.36	1357	1600	16000	2.033	9.464	15	13	
1354428952	1111.62	2403.96	1357	1600	16000	2.112	6.539	15	13	
1354428994	1027.21	4064.52	1357	1600	16000	1.996	10.379	15	14	
1354429037	1079.08	3846.08	1357	1600	16000	2.075	10.089	15	13	
1354429079	1093.14	3969.30	1357	1600	16000	2.125	9.933	15	13	
1354429139	956.45	96.38	1357	1600	16000	1.892	3.169	15	13	
1354429181	1089.87	3865.92	1357	1600	16000	2.130	9.730	15	13	
1354429223	1081.81	4036.06	1357	1600	16000	2.117	10.434	15	14	
1354429267	1086.14	3513.86	1357	1600	16000	2.142	8.978	15	14	
1354429311	1101.78	3579.05	1357	1600	16000	2.148	9.554	15	14	
1354429354	1085.60	3581.29	1357	1600	16000	2.073	8.564	15	14	
1354429397	1136.47	3530.48	1357	1600	16000	2.269	9.075	15	13	
1354429439	1139.88	4070.94	1357	1600	16000	2.207	10.479	15	14	
1354429482	1095.86	4188.44	1357	1600	16000	2.160	11.597	15	14	
1354429525	1125.81	1365.00	1357	1600	16000	2.185	5.143	15	14	
1354429568	1094.29	3760.60	1357	1600	16000	2.152	9.988	15	14	
1354429611	1101.75	4072.09	1357	1600	16000	2.131	10.967	15	14	
1354429653	1076.96	3848.00	1357	1600	16000	2.062	9.822	15	14	
1354429697	1096.36	3258.40	1357	1600	16000	2.106	7.178	15	14	
1354429740	1141.60	3883.18	1357	1600	16000	2.261	9.980	15	13	
1354429783	1120.06	4121.12	1357	1600	16000	2.188	11.002	15	13	
1354429826	1125.25	3713.36	1357	1600	16000	2.170	9.921	15	14	
1354429868	1103.45	3483.84	1357	1600	16000	2.177	9.278	15	14	
1354429911	1084.56	3952.00	1357	1600	16000	2.032	9.782	15	14	
1354429958	1093.18	3519.42	1357	1600	16000	2.091	10.020	15	14	
1354430001	1095.86	3891.94	1357	1600	16000	2.133	9.425	15	14	
1354430045	1093.18	3493.68	1357	1600	16000	2.243	9.380	15	13	
1354430089	1058.56	3477.32	1357	1600	16000	2.077	8.696	15	14	
1354430132	1092.64	3199.00	1357	1600	16000	2.134	8.475	15	13	
1354430175	1106.05	3536.00	1357	1600	16000	2.187	9.613	15	13	
1354430217	1111.50	3582.12	1357	1600	16000	2.106	9.462	15	13	
1354430260	1056.02	3640.00	1357	1600	16000	2.073	9.588	15	14	
1354430304	1103.82	3664.52	1357	1600	16000	2.078	10.164	15	13	
1354430348	1068.33	3471.10	1357	1600	16000	2.065	9.864	15	13	
1354430391	1089.40	3848.97	1357	1600	16000	2.081	9.747	15	13	
1354430434	1017.24	3856.61	1357	1600	16000	1.970	10.471	15	13	
1354430477	944.92	3501.25	1357	1600	16000	1.866	8.820	15	13	
1354430523	985.92	1761.24	1357	1600	16000	1.905	5.700	15	13	
1354430566	1083.98	3553.12	1357	1600	16000	2.091	9.407	15	14	
1354430609	1073.22	3079.26	1357	1600	16000	2.056	7.994	15	13	
1354430652	1065.13	4139.37	1357	1600	16000	2.029	11.024	15	13	
1354430695	1106.10	4167.77	1357	1600	16000	2.210	10.439	15	13	
1354430738	1060.18	3412.80	1357	1600	16000	2.038	8.887	15	13	
1354430781	906.05	3740.63	1357	1600	16000	1.770	10.424	15	13	
1354430825	975.20	3896.77	1357	1600	16000	1.909	10.789	15	13	
1354430869	992.41	3107.00	1357	1600	16000	2.005	8.554	15	13	
1354430913	993.64	3125.06	1357	1600	16000	1.893	8.440	15	13	
1354430957	999.00	3362.80	1357	1600	16000	1.937	8.299	15	13	
1354431001	849.10	3136.22	1357	1600	16000	1.668	7.349	15	14	
1354431045	1052.31	3003.00	1357	1600	16000	1.998	6.531	15	14	
1354431091	1073.67	1683.69	1357	1600	16000	2.050	7.865	15	13	
1354431139	1206.82	1225.35	1357	1600	16000	2.301	4.488	15	14	
1354431182	884.56	3608.43	1357	1600	16000	1.794	9.787	15	14	
1354431225	984.41	3373.67	1357	1600	16000	1.875	8.936	15	13	
1354431268	1083.46	3099.25	1357	1600	16000	2.109	8.624	15	13	
1354431313	1058.60	2965.93	1357	1600	16000	2.012	8.180	15	13	
1354431356	969.21	3301.18	1357	1600	16000	1.895	8.376	15	14	
1354431399	1071.66	3490.46	1357	1600	16000	2.042	9.586	15	13	
1354431444	898.35	2757.86	1357	1600	16000	1.759	8.274	15	13	
1354431489	735.19	2949.35	1357	1600	16000	1.443	8.433	15	13	
1354431532	677.18	3341.00	1357	1600	16000	1.436	8.574	15	13	
1354431575	955.66	2438.71	1357	1600	16000	1.826	6.271	15	14	
1354431619	945.12	2915.89	1357	1600	16000	1.869	8.101	15	14	
1354431663	818.78	3310.86	1357	1600	16000	1.663	8.500	15	13	
1354431711	749.43	1840.25	1357	1600	16000	1.466	6.132	15	14	
1354431759	1030.04	3075.23	1357	1600	16000	2.056	8.435	15	14	
1354431804	930.22	2921.57	1357	1600	16000	1.796	7.902	15	14	
1354431855	927.60	1181.78	1357	1600	16000	1.845	7.149	15	13	
1354431910	961.20	773.66	1357	1600	16000	1.900	3.090	15	13	
1354431960	554.56	1112.50	1357	1600	16000	1.192	4.190	15	13	
1354432010	919.79	1090.64	1357	1600	16000	1.768	4.076	15	13	
1354432059	1025.76	1181.96	1357	1600	16000	1.971	4.116	15	13	
1354432103	952.96	2897.19	1357	1600	16000	1.905	8.207	15	14	
1354432148	987.40	2749.49	1357	1600	16000	1.852	8.056	15	13	
1354432193	869.14	2769.91	1357	1600	16000	1.668	6.955	15	13	
1354432239	620.50	2888.47	1357	1600	16000	1.077	4.805	15	11	
1354432284	922.44	1269.84	1357	1600	16000	1.688	5.105	15	12	
1354432329	961.86	2890.72	1357	1600	16000	1.791	7.592	15	13	
1354432373	949.63	3215.96	1357	1600	16000	1.813	8.502	15	13	
1354432418	931.59	2429.74	1357	1600	16000	1.873	6.749	15	13	
1354432462	997.76	1678.46	1357	1600	16000	1.917	5.810	15	13	
1354432505	928.83	3290.32	1357	1600	16000	1.801	8.423	15	13	
1354432549	945.73	3434.39	1357	1600	16000	1.836	9.070	15	13	
1354432593	934.06	3155.42	1357	1600	16000	1.862	7.622	15	13	
1354432638	816.73	2616.53	1357	1600	16000	1.579	7.538	15	13	
1354432685	832.84	1638.00	1357	1600	16000	1.644	6.055	15	13	
1354432729	985.38	2799.31	1357	1600	16000	1.862	7.677	15	13	
1354432772	958.48	3640.00	1357	1600	16000	1.862	9.579	15	13	
1354432815	882.89	3510.00	1357	1600	16000	1.689	9.432	15	13	
1354432861	901.70	2371.39	1357	1600	16000	1.721	8.383	15	13	
1354432907	861.72	3282.83	1357	1600	16000	1.882	9.598	15	13	
1354432949	773.94	3404.13	1357	1600	16000	1.535	8.659	15	13	
1354432994	595.34	3243.70	1357	1600	16000	1.161	9.192	15	13	
1354433037	494.97	2838.13	1357	1600	16000	1.077	7.364	15	13	
1354433081	687.09	2921.78	1357	1600	16000	1.412	8.076	15	13	
1354433125	760.14	3021.45	1357	1600	16000	1.465	8.599	15	13	
1354433168	929.90	3208.92	1357	1600	16000	1.773	8.673	15	13	
1354433212	702.22	3190.11	1357	1600	16000	1.434	8.634	15	13	
1354433257	737.27	2820.45	1357	1600	16000	1.380	7.389	15	13	
1354433300	1037.02	3241.90	1357	1600	16000	1.764	8.426	15	14	
1354433343	736.54	3021.45	1357	1600	16000	1.549	7.714	15	13	
1354433387	821.75	3123.24	1357	1600	16000	1.644	6.710	15	13	
1354433430	974.12	2574.00	1357	1600	16000	1.757	7.166	15	13	
1354433477	550.07	2230.82	1357	1600	16000	1.139	5.676	15	12	
1354433523	450.55	2169.86	1357	1600	16000	1.057	6.591	15	13	
1354433568	811.84	2412.90	1357	1600	16000	1.590	6.541	15	12	
1354433616	585.28	2488.21	1357	1600	16000	1.132	7.176	15	13	
1354433661	735.82	2537.54	1357	1600	16000	1.532	6.544	15	13	
1354433707	809.74	2660.34	1357	1600	16000	1.544	6.526	15	13	
1354433749	750.91	2487.24	1357	1600	16000	1.446	5.946	15	13	
1354433793	737.52	3479.65	1357	1600	16000	1.448	7.927	15	13	
1354433837	791.82	2468.27	1357	1600	16000	1.452	6.566	15	13	
1354433880	552.36	3081.00	1357	1600	16000	1.172	6.196	15	13	
1354433923	795.50	2854.65	1357	1600	16000	1.512	7.409	15	13	
1354433970	682.89	2641.88	1357	1600	16000	1.249	8.059	15	12	
1354434015	797.84	1816.16	1357	1600	16000	1.514	6.092	15	13	
1354434059	640.38	2617.47	1357	1600	16000	1.259	6.169	15	13	
1354434104	764.75	2540.36	1357	1600	16000	1.684	6.201	15	12	
1354434154	932.54	2889.97	1357	1600	16000	1.699	8.024	15	13	
1354434199	863.79	2648.50	1357	1600	16000	1.655	7.332	15	13	
1354434243	793.57	2569.18	1357	1600	16000	1.532	7.270	15	13	
1354434291	803.76	1081.73	1357	1600	16000	1.421	3.511	15	12	
1354434336	601.02	2567.62	1357	1600	16000	1.106	6.672	15	13	
1354434381	903.76	2389.70	1357	1600	16000	1.722	6.670	15	12	
1354434425	859.60	3004.59	1357	1600	16000	1.597	7.607	15	13	
1354434469	875.83	2647.04	1357	1600	16000	1.785	7.119	15	13	
1354434515	782.92	2541.18	1357	1600	16000	1.500	7.178	15	13	
1354434564	608.19	1531.96	1357	1600	16000	1.317	5.475	15	12	
1354434608	932.35	2457.00	1357	1600	16000	1.732	6.700	15	12	
1354434657	423.24	1354.32	1357	1600	16000	1.101	6.065	15	12	
1354434702	864.08	2406.36	1357	1600	16000	1.798	6.712	15	13	
1354434745	787.33	2025.47	1357	1600	16000	1.618	5.408	15	12	
1354434791	713.66	2468.34	1357	1600	16000	1.482	6.529	15	13	
1354434836	637.34	1329.86	1357	1600	16000	1.229	4.091	15	12	
1354434880	778.38	2376.78	1357	1600	16000	1.470	5.882	15	13	
1354434926	542.80	2620.36	1357	1600	16000	1.114	7.548	15	12	
1354434971	656.15	2579.38	1357	1600	16000	1.262	6.444	15	13	
1354435020	713.64	2402.00	1357	1600	16000	1.519	7.173	15	13	
1354435067	496.20	1322.30	1357	1600	16000	1.079	4.463	15	12	
1354435113	516.22	1928.08	1357	1600	16000	1.059	6.092	15	13	
1354435158	702.83	2622.09	1357	1600	16000	1.282	7.605	15	13	
1354435204	687.94	2432.12	1357	1600	16000	1.411	6.727	15	13	
1354435254	815.56	1026.36	1357	1600	16000	1.622	4.441	15	14	
1354435304	695.40	1333.11	1357	1600	16000	1.572	4.686	15	13	
1354435351	955.00	1465.51	1357	1600	16000	1.698	4.979	15	14	
1354435397	1099.68	1704.50	1357	1600	16000	2.087	4.748	15	14	
1354435443	1208.02	1812.02	1357	1600	16000	2.269	4.934	15	14	
1354435489	632.48	1896.81	1357	1600	16000	1.258	5.584	15	13	
1354435543	682.26	536.54	1357	1600	16000	1.487	2.051	15	12	
1354435611	795.92	117.18	1357	1600	16000	1.585	0.702	15	11	
1354435672	1026.98	334.14	1357	1600	16000	1.949	1.646	15	12	
1354435734	812.16	377.47	1357	1600	16000	1.618	1.959	15	12	
1354435789	775.22	399.00	1357	1600	16000	1.496	1.756	15	12	
1354435850	910.52	518.54	1357	1600	16000	1.776	2.482	15	12	
1354435904	630.24	517.41	1357	1600	16000	1.430	2.061	15	12	
1354435954	936.98	997.58	1357	1600	16000	1.892	3.409	15	12	
1354436006	1022.44	1087.92	1357	1600	16000	1.914	4.064	15	12	
1354436056	879.84	855.58	1357	1600	16000	1.673	3.300	15	12	
1354436110	871.79	565.52	1357	1600	16000	1.629	2.013	15	12	
1354436173	962.34	408.09	1357	1600	16000	1.813	2.331	15	12	
1354436230	1089.37	439.80	1357	1600	16000	2.082	2.177	15	12	
1354436293	816.44	368.77	1357	1600	16000	1.649	2.160	15	12	
1354436363	784.22	324.94	1357	1600	16000	1.866	2.237	15	12	
1354436413	768.47	1190.79	1357	1600	16000	1.615	3.863	15	12	
1354436468	874.48	571.64	1357	1600	16000	1.618	2.507	15	12	
1354436519	675.44	999.01	1357	1600	16000	1.399	3.397	15	13	
1354436572	749.43	1046.14	1357	1600	16000	1.495	3.980	15	12	
1354436619	746.82	1137.80	1357	1600	16000	1.478	2.961	15	12	
1354436674	912.24	574.71	1357	1600	16000	1.664	2.346	15	13	
1354436726	850.16	830.06	1357	1600	16000	1.686	3.035	15	12	
1354436785	724.01	479.98	1357	1600	16000	1.267	2.232	15	12	
1354436836	651.36	1025.72	1357	1600	16000	1.399	3.340	15	12	
1354436884	766.81	1372.73	1357	1600	16000	1.460	4.069	15	12	
1354436940	604.70	312.69	1357	1600	16000	1.268	1.535	15	12	
1354436996	672.84	898.22	1357	1600	16000	1.372	3.511	15	13	
1354437060	811.22	296.59	1357	1600	16000	1.534	1.671	15	12	
1354437112	616.33	249.40	1357	1600	16000	1.284	1.262	15	12	
1354437204	835.08	261.32	1357	1600	16000	1.580	3.427	15	12	
1354437255	904.78	1151.32	1357	1600	16000	1.796	4.143	15	13	
1354437308	610.02	1226.57	1357	1600	16000	1.301	4.198	15	12	
1354437372	524.60	706.84	1357	1600	16000	1.143	4.334	15	13	
1354437423	559.98	992.93	1357	1600	16000	1.087	3.399	15	13	
1354437472	575.34	1237.17	1357	1600	16000	1.236	4.193	15	13	
1354437519	652.24	1340.27	1357	1600	16000	1.294	4.352	15	13	
1354437568	733.84	888.79	1357	1600	16000	1.367	3.340	15	12	
1354437616	1051.10	1750.76	1357	1600	16000	2.020	5.004	15	13	
1354437663	1037.12	1403.42	1357	1600	16000	1.876	4.483	15	13	
1354437715	931.43	1227.33	1357	1600	16000	1.746	4.503	15	13	
1354437768	683.68	1008.40	1357	1600	16000	1.321	3.417	15	13	
1354437815	972.54	1235.64	1357	1600	16000	1.986	3.392	15	13	
1354437865	743.12	1120.50	1357	1600	16000	1.434	3.479	15	13	
1354437924	698.03	643.76	1357	1600	16000	1.457	2.928	15	13	
1354437976	756.38	572.00	1357	1600	16000	1.549	2.581	15	13	
1354438030	616.25	978.82	1357	1600	16000	1.249	3.848	15	13	
1354438079	867.31	1047.11	1357	1600	16000	1.884	3.571	15	13	
1354438129	710.81	1311.36	1357	1600	16000	1.411	4.513	15	13	
1354438181	651.62	1287.00	1357	1600	16000	1.339	4.505	15	13	
1354438232	857.31	815.19	1357	1600	16000	1.632	2.968	15	13	
1354438299	401.69	584.58	1357	1600	16000	0.918	4.364	15	12	
1354438346	559.01	527.72	1357	1600	16000	1.248	1.701	15	13	
1354438433	288.50	151.64	1357	1600	16000	0.690	1.698	15	12	
1354438496	242.42	239.28	1357	1600	16000	0.603	1.222	15	12	
1354438556	276.72	782.73	1357	1600	16000	0.710	3.538	15	11	
1354438616	484.90	476.63	1357	1600	16000	0.993	2.470	15	12	
1354438668	546.03	707.38	1357	1600	16000	1.096	2.472	15	12	
1354438722	437.09	637.15	1357	1600	16000	0.919	2.423	15	11	
1354438782	303.06	487.32	1357	1600	16000	0.727	2.420	15	12	
1354438832	547.08	743.77	1357	1600	16000	1.222	2.581	15	12	
1354438901	204.12	366.69	1357	1600	16000	0.519	2.690	15	12	
1354438962	120.80	403.02	1357	1600	16000	0.373	1.941	15	12	
1354439022	344.24	381.88	1357	1600	16000	0.761	1.634	15	12	
1354439076	678.50	861.84	1357	1600	16000	1.338	3.395	15	12	
1354439127	578.13	402.00	1357	1600	16000	1.118	2.182	15	11	
1354439191	550.35	481.42	1357	1600	16000	1.114	2.856	15	11	
1354439250	521.09	550.06	1357	1600	16000	1.202	2.296	15	11	
1354439309	940.10	709.36	1357	1600	16000	1.829	4.027	15	11	
1354439357	689.95	798.82	1357	1600	16000	1.359	2.442	15	11	
1354439410	511.54	791.27	1357	1600	16000	1.065	3.077	15	12	
1354439465	698.61	921.24	1357	1600	16000	1.399	3.585	15	12	
1354439521	367.27	1129.70	1357	1600	16000	0.814	3.930	15	12	
1354439577	394.57	982.47	1357	1600	16000	1.078	3.848	15	11	
1354439622	730.51	2275.50	1357	1600	16000	1.512	4.518	15	11	
1354439691	645.55	269.76	1357	1600	16000	1.315	1.617	15	11	
1354439772	396.79	208.02	1357	1600	16000	0.864	2.003	15	12	
1354439827	807.30	260.71	1357	1600	16000	1.550	1.225	15	11	
1354439889	867.61	507.92	1357	1600	16000	1.638	2.341	15	12	
1354439948	561.83	721.33	1357	1600	16000	1.158	3.176	15	11	
1354440004	647.28	488.50	1357	1600	16000	1.320	2.103	15	12	
1354440053	926.68	1028.43	1357	1600	16000	1.840	3.630	15	12	
1354440101	981.50	1329.88	1357	1600	16000	1.999	4.414	15	13	
1354440158	844.84	714.46	1357	1600	16000	1.730	3.729	15	13	
1354440213	874.51	1004.58	1357	1600	16000	1.754	4.376	15	11	
1354440263	593.52	492.46	1357	1600	16000	1.196	2.343	15	12	
1354440320	690.66	673.78	1357	1600	16000	1.412	3.144	15	11	
1354440372	616.09	786.95	1357	1600	16000	1.222	2.874	15	11	
1354440437	558.76	454.72	1357	1600	16000	1.160	2.482	15	11	
1354440484	993.78	1658.82	1357	1600	16000	1.977	4.555	15	11	
1354440529	820.02	1780.02	1357	1600	16000	1.668	5.091	15	11	
1354440578	771.65	1126.77	1357	1600	16000	1.409	4.091	15	11	
1354440639	454.65	358.14	1357	1600	16000	1.025	1.713	15	12	
1354440691	799.77	782.54	1357	1600	16000	1.559	3.047	15	13	
1354440744	402.86	987.70	1357	1600	16000	0.800	3.543	15	12	
1354440799	579.65	683.70	1357	1600	16000	1.163	3.124	15	13	
1354440848	658.26	966.84	1357	1600	16000	1.452	2.641	15	13	
1354440909	579.27	728.00	1357	1600	16000	1.101	3.593	15	13	
1354440969	501.34	345.06	1357	1600	16000	1.018	1.575	15	13	
1354441028	367.27	865.44	1357	1600	16000	0.721	3.543	15	12	
1354441089	801.26	418.54	1357	1600	16000	1.568	2.383	15	12	
1354441156	485.86	476.99	1357	1600	16000	0.932	3.243	15	12	
1354441216	1087.86	421.10	1357	1600	16000	2.072	2.056	15	13	
1354441267	492.96	1008.96	1357	1600	16000	1.066	2.911	15	10	
1354441322	788.12	622.44	1357	1600	16000	1.572	2.341	15	12	
1354441398	563.58	449.60	1357	1600	16000	1.311	3.608	15	11	
1354441453	741.82	406.18	1357	1600	16000	1.601	1.619	15	12	
1354441514	392.94	319.02	1357	1600	16000	1.034	1.577	15	11	
1354441572	296.00	462.98	1357	1600	16000	0.690	2.400	15	12	
1354441622	436.86	1005.83	1357	1600	16000	0.932	3.489	15	12	
1354441677	566.06	765.56	1357	1600	16000	1.108	3.020	15	12	
1354441732	485.72	692.24	1357	1600	16000	1.213	2.661	15	12	
1354441787	552.36	840.27	1357	1600	16000	1.126	3.104	15	12	
1354441839	700.04	642.74	1357	1600	16000	1.414	2.482	15	13	
1354441892	705.42	736.12	1357	1600	16000	1.413	2.723	15	12	
1354441950	445.10	707.61	1357	1600	16000	1.112	3.070	15	12	
1354442004	595.59	701.41	1357	1600	16000	1.298	2.844	15	12	
