Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354295507	182.74	7652.22	1357	1600	16000	0.588	19.365	13	17	-107	11	30	
1354295558	200.65	6572.62	1357	1600	16000	0.846	19.117	13	17	-107	11	30	
1354295607	265.06	5471.64	1357	1600	16000	0.744	16.325	13	17	-107	11	30	
1354295651	505.68	7086.68	1357	1600	16000	0.996	19.745	13	17	-107	11	30	
1354295696	210.80	7201.00	1357	1600	16000	0.603	19.383	13	17	-107	11	30	
1354295746	290.93	7073.95	1357	1600	16000	0.890	19.760	13	18	-107	12	28	
1354295794	299.18	6623.50	1357	1600	16000	0.808	18.138	13	17	-107	11	30	
1354295843	277.30	6994.00	1357	1600	16000	0.842	18.153	13	17	-107	11	30	
1354295886	295.98	6838.18	1357	1600	16000	0.598	18.768	13	17	-108	11	30	
1354295933	267.54	7028.25	1357	1600	16000	0.743	18.857	13	17	-108	12	28	
1354295979	305.95	6907.37	1357	1600	16000	0.778	19.643	13	18	-108	14	30	
1354296022	169.43	6267.42	1357	1600	16000	0.417	18.629	13	17	-108	12	30	
1354296068	204.63	6454.96	1357	1600	16000	0.594	17.771	13	17	-108	11	30	
1354296116	182.02	6482.95	1357	1600	16000	0.524	16.737	13	18	-108	14	28	
1354296170	146.42	6147.11	1357	1600	16000	0.515	15.996	13	17	-107	12	28	
1354296215	242.18	6547.91	1357	1600	16000	0.577	16.846	13	17	-108	12	28	
1354296267	234.72	6695.00	1357	1600	16000	0.884	18.505	13	17	-108	12	28	
1354296310	189.20	6613.42	1357	1600	16000	0.520	18.810	13	18	-108	12	26	
1354296356	151.34	6877.11	1357	1600	16000	0.396	17.724	13	17	-108	12	28	
1354296405	232.55	6530.84	1357	1600	16000	0.573	16.363	13	17	-108	12	28	
1354296454	182.72	5345.98	1357	1600	16000	0.507	16.353	13	17	-108	12	28	
1354296501	155.83	6514.57	1357	1600	16000	0.374	17.245	13	17	-108	11	30	
1354296546	348.83	7015.62	1357	1600	16000	0.866	18.071	13	18	-107	14	30	
1354296594	235.42	6351.08	1357	1600	16000	0.644	17.984	13	17	-107	12	28	
1354296641	196.44	6680.86	1357	1600	16000	0.512	17.672	13	17	-107	12	30	
1354296687	131.46	6753.77	1357	1600	16000	0.342	16.975	13	17	-107	12	30	
1354296736	169.94	7628.36	1357	1600	16000	0.567	20.394	13	17	-108	12	28	
1354296781	236.96	7576.50	1357	1600	16000	0.604	19.636	13	17	-107	11	30	
1354296833	153.91	6908.40	1357	1600	16000	0.503	16.613	13	17	-107	11	28	
1354296877	200.45	6561.60	1357	1600	16000	0.559	17.431	13	17	-107	12	28	
1354296925	232.10	6150.47	1357	1600	16000	0.758	16.464	13	17	-108	12	26	
1354296972	188.98	6954.85	1357	1600	16000	0.515	19.541	13	17	-108	11	30	
1354297022	167.92	7422.08	1357	1600	16000	0.686	19.016	13	17	-108	12	28	
1354297073	183.63	6840.22	1357	1600	16000	0.512	18.951	13	17	-107	11	30	
1354297119	195.70	6924.70	1357	1600	16000	0.580	18.788	13	17	-107	12	28	
1354297166	322.30	7076.15	1357	1600	16000	0.831	18.842	13	18	-107	14	28	
1354297208	442.32	6998.25	1357	1600	16000	0.933	19.755	13	17	-108	12	28	
1354297254	175.93	6227.61	1357	1600	16000	0.489	18.542	13	17	-108	12	28	
1354297299	254.44	6829.42	1357	1600	16000	0.739	16.772	13	17	-108	12	28	
1354297344	205.24	6933.34	1357	1600	16000	0.467	18.758	13	17	-108	12	28	
1354297389	205.56	7049.53	1357	1600	16000	0.514	19.958	13	18	-108	14	28	
1354297439	164.73	6948.50	1357	1600	16000	0.509	19.189	13	17	-107	12	30	
1354297482	167.50	6812.00	1357	1600	16000	0.514	17.828	13	18	-107	14	28	
1354297524	259.25	6448.00	1357	1600	16000	0.581	17.937	13	16	-108	12	14	
1354297571	275.64	6482.28	1357	1600	16000	0.738	17.583	13	17	-107	11	28	
1354297619	212.45	6838.89	1357	1600	16000	0.738	18.745	13	17	-108	12	26	
1354297666	205.52	6829.46	1357	1600	16000	0.590	18.388	13	18	-108	14	28	
1354297718	256.95	7019.68	1357	1600	16000	1.015	18.840	13	17	-108	12	28	
1354297760	373.61	7017.62	1357	1600	16000	0.749	19.879	13	17	-107	12	30	
1354297862	179.53	6825.00	1357	1600	16000	0.531	17.689	13	17	-107	11	30	
1354297914	228.46	6430.98	1357	1600	16000	0.735	17.977	13	17	-108	12	28	
1354297959	231.65	6558.91	1357	1600	16000	0.554	18.165	13	17	-107	11	28	
1354298007	130.67	7280.00	1357	1600	16000	0.393	20.032	13	17	-107	12	30	
1354298057	155.23	7156.28	1357	1600	16000	0.507	19.762	13	17	-107	12	32	
1354298104	140.71	5755.40	1357	1600	16000	0.393	14.786	13	17	-107	12	28	
1354298152	117.47	6086.43	1357	1600	16000	0.338	16.496	13	17	-107	12	28	
1354298198	223.06	5483.92	1357	1600	16000	0.572	14.758	13	17	-107	12	28	
1354298251	233.46	6097.21	1357	1600	16000	0.752	18.396	13	17	-107	12	28	
1354298299	125.26	5936.64	1357	1600	16000	0.375	16.645	13	17	-107	12	28	
1354298347	165.44	5530.68	1357	1600	16000	0.501	15.663	13	18	-107	14	28	
1354298398	147.60	4828.76	1357	1600	16000	0.510	15.167	13	17	-107	12	26	
1354298446	123.39	5688.00	1357	1600	16000	0.346	16.464	13	17	-107	12	26	
1354298495	169.94	5318.84	1357	1600	16000	0.511	16.216	13	18	-107	14	30	
1354298542	136.92	5616.73	1357	1600	16000	0.342	16.318	13	17	-107	12	28	
1354298589	175.73	6500.81	1357	1600	16000	0.514	17.044	13	17	-107	12	30	
1354298638	173.35	6025.16	1357	1600	16000	0.562	15.061	13	17	-107	12	30	
1354298682	170.46	6081.80	1357	1600	16000	0.360	16.529	13	17	-107	12	28	
1354298727	159.06	6495.17	1357	1600	16000	0.368	17.511	13	18	-107	14	28	
1354298774	195.41	6942.00	1357	1600	16000	0.454	18.832	13	18	-107	12	30	
1354298819	142.04	5852.03	1357	1600	16000	0.400	15.120	13	17	-107	12	28	
1354298861	150.33	6786.00	1357	1600	16000	0.349	16.675	13	17	-107	12	28	
1354298910	137.29	7132.54	1357	1600	16000	0.528	17.054	13	17	-107	11	30	
1354298959	137.28	6414.84	1357	1600	16000	0.430	19.207	13	17	-107	13	28	
1354299007	161.82	7075.89	1357	1600	16000	0.509	17.994	13	18	-107	14	30	
1354299057	141.17	6366.02	1357	1600	16000	0.452	17.245	13	17	-107	11	30	
1354299102	179.18	6158.66	1357	1600	16000	0.525	15.279	13	18	-107	14	30	
1354299146	216.30	7069.20	1357	1600	16000	0.514	17.721	13	17	-107	12	28	
1354299190	241.25	7664.52	1357	1600	16000	0.606	19.070	13	18	-107	14	32	
1354299237	168.47	7218.46	1357	1600	16000	0.512	20.350	13	18	-107	14	32	
1354299283	140.34	6010.65	1357	1600	16000	0.343	17.146	13	18	-107	14	28	
1354299328	162.18	6972.35	1357	1600	16000	0.399	18.974	13	17	-107	12	26	
1354299378	247.58	6753.50	1357	1600	16000	0.712	19.021	13	17	-108	12	28	
1354299425	163.32	6816.48	1357	1600	16000	0.562	18.897	13	17	-108	12	28	
1354299471	126.36	5906.67	1357	1600	16000	0.342	14.617	13	17	-107	12	30	
1354299513	162.54	6224.44	1357	1600	16000	0.344	16.241	13	18	-107	12	28	
1354299559	157.04	6565.32	1357	1600	16000	0.379	18.225	13	17	-107	11	28	
1354299666	147.13	7032.77	1357	1600	16000	0.484	17.721	13	18	-107	14	32	
1354299711	133.83	6946.86	1357	1600	16000	0.395	16.006	13	17	-107	11	30	
1354299759	174.93	7160.87	1357	1600	16000	0.450	19.993	13	17	-107	11	30	
1354299810	127.60	7015.31	1357	1600	16000	0.358	19.179	13	18	-106	13	30	
1354299859	147.50	6496.82	1357	1600	16000	0.512	16.209	13	18	-107	13	30	
1354299905	175.66	6905.85	1357	1600	16000	0.520	16.697	13	17	-107	11	28	
1354299952	182.97	7061.14	1357	1600	16000	0.502	20.010	13	18	-107	11	32	
1354299998	290.50	6219.23	1357	1600	16000	0.749	17.362	13	17	-107	12	28	
1354300044	160.84	6323.20	1357	1600	16000	0.444	17.605	13	18	-107	12	28	
1354300090	168.92	6124.50	1357	1600	16000	0.502	17.992	13	17	-107	12	32	
1354300136	126.35	5099.34	1357	1600	16000	0.340	15.837	13	18	-107	15	14	
1354300181	106.78	4842.95	1357	1600	16000	0.335	15.096	13	17	-107	11	30	
1354300229	128.35	6789.24	1357	1600	16000	0.387	17.954	13	17	-107	11	30	
1354300277	131.32	6150.47	1357	1600	16000	0.396	14.805	13	18	-107	12	28	
1354300321	157.18	6227.00	1357	1600	16000	0.344	16.524	13	18	-107	12	26	
1354300369	133.80	6297.13	1357	1600	16000	0.382	17.751	13	17	-108	12	28	
1354300422	137.67	5365.65	1357	1600	16000	0.453	16.395	13	17	-107	11	28	
1354300470	145.51	5540.62	1357	1600	16000	0.413	16.749	13	18	-107	14	0	
1354300517	171.14	6981.00	1357	1600	16000	0.531	17.025	13	17	-107	11	28	
1354300568	147.88	6399.01	1357	1600	16000	0.449	17.848	13	17	-107	12	28	
1354300613	118.56	6482.95	1357	1600	16000	0.298	17.721	13	17	-107	12	28	
1354300663	152.13	7041.60	1357	1600	16000	0.392	18.438	13	18	-107	12	28	
1354300709	157.33	5473.00	1357	1600	16000	0.313	15.839	13	19	-107	14	30	
1354300755	119.96	6162.00	1357	1600	16000	0.343	17.525	13	18	-107	13	28	
1354300805	144.47	6336.08	1357	1600	16000	0.456	16.231	13	17	-107	12	32	
1354300853	93.41	6950.59	1357	1600	16000	0.320	18.093	13	18	-107	14	28	
1354300908	92.17	6164.88	1357	1600	16000	0.339	16.886	13	18	-107	14	26	
1354300961	115.49	5339.66	1357	1600	16000	0.340	13.955	13	17	-107	12	28	
1354301015	131.58	3228.48	1357	1600	16000	0.290	9.271	13	18	-107	14	12	
1354301061	362.93	4212.00	1357	1600	16000	0.804	11.158	13	17	-107	12	30	
1354301115	130.55	5582.00	1357	1600	16000	0.454	17.077	13	17	-107	12	28	
1354301163	125.05	5965.05	1357	1600	16000	0.390	15.202	13	17	-107	11	30	
1354301208	130.02	5787.14	1357	1600	16000	0.343	14.999	13	17	-107	11	28	
1354301256	185.93	6073.26	1357	1600	16000	0.512	17.610	13	17	-107	12	28	
1354301302	129.24	7015.62	1357	1600	16000	0.340	18.138	13	17	-107	12	28	
1354301348	126.15	6606.43	1357	1600	16000	0.366	16.129	13	18	-107	12	28	
1354301393	131.53	6872.70	1357	1600	16000	0.366	17.776	13	17	-107	12	30	
1354301440	139.73	6898.69	1357	1600	16000	0.390	18.163	13	17	-107	14	24	
1354301485	153.26	5920.98	1357	1600	16000	0.404	16.234	13	17	-107	12	28	
1354301531	166.62	6247.14	1357	1600	16000	0.448	16.707	13	18	-107	11	30	
1354301633	136.62	5138.37	1357	1600	16000	0.378	16.134	13	18	-107	14	26	
1354301683	154.02	7102.12	1357	1600	16000	0.503	17.830	13	19	-107	14	28	
1354301733	119.96	5977.92	1357	1600	16000	0.358	16.397	13	18	-107	11	30	
1354301786	149.82	3695.76	1357	1600	16000	0.454	14.657	13	18	-107	12	28	
1354301831	181.65	6305.00	1357	1600	16000	0.414	15.259	13	18	-107	12	28	
1354301881	140.85	5323.35	1357	1600	16000	0.449	14.114	13	17	-107	12	24	
1354301929	130.27	5013.22	1357	1600	16000	0.392	15.343	13	17	-107	13	26	
1354301982	161.64	5807.37	1357	1600	16000	0.506	17.064	13	17	-107	12	28	
1354302035	140.43	5360.66	1357	1600	16000	0.510	14.758	13	17	-107	12	30	
1354302083	155.76	4617.91	1357	1600	16000	0.391	13.754	13	17	-107	12	32	
1354302130	162.51	6002.25	1357	1600	16000	0.400	15.646	13	18	-107	12	28	
1354302178	128.73	5708.56	1357	1600	16000	0.343	17.020	13	18	-107	12	28	
1354302231	137.86	5057.14	1357	1600	16000	0.453	15.185	13	18	-107	12	28	
1354302282	145.77	5651.20	1357	1600	16000	0.450	15.953	13	18	-107	14	8	
1354302327	132.70	6009.46	1357	1600	16000	0.349	17.089	13	18	-107	14	8	
1354302376	120.40	6210.12	1357	1600	16000	0.415	16.082	13	17	-107	12	30	
1354302424	135.83	4061.38	1357	1600	16000	0.393	11.721	13	18	-107	14	26	
1354302474	133.93	5054.93	1357	1600	16000	0.390	15.782	13	17	-107	12	28	
1354302520	151.28	5962.36	1357	1600	16000	0.410	16.144	13	17	-107	12	28	
1354302566	137.42	6049.42	1357	1600	16000	0.395	16.772	13	17	-107	12	28	
1354302618	149.78	6092.08	1357	1600	16000	0.507	17.171	13	17	-107	12	28	
1354302665	197.00	6367.08	1357	1600	16000	0.512	17.843	13	17	-107	12	28	
1354302713	129.44	5518.10	1357	1600	16000	0.358	16.606	13	17	-107	12	30	
1354302758	186.32	5740.54	1357	1600	16000	0.454	15.497	13	17	-107	12	28	
1354302799	240.62	6619.92	1357	1600	16000	0.410	17.253	13	17	-107	12	30	
1354302845	116.50	6586.88	1357	1600	16000	0.290	17.964	13	18	-107	14	28	
1354302890	191.20	5510.84	1357	1600	16000	0.490	15.604	13	18	-107	14	28	
1354302937	168.15	6032.00	1357	1600	16000	0.434	13.333	13	18	-107	14	28	
1354302984	118.94	5586.51	1357	1600	16000	0.346	15.160	13	18	-107	12	28	
1354303037	147.01	6205.10	1357	1600	16000	0.507	16.680	13	18	-107	14	18	
1354303094	138.36	3262.38	1357	1600	16000	0.450	13.042	13	18	-107	11	28	
1354303141	117.77	6277.46	1357	1600	16000	0.358	16.132	13	17	-107	12	30	
1354303183	259.96	5635.21	1357	1600	16000	0.404	15.718	13	17	-107	12	28	
1354303233	118.14	6321.20	1357	1600	16000	0.452	15.329	13	17	-107	11	26	
1354303283	137.82	6266.00	1357	1600	16000	0.431	17.449	13	17	-107	11	26	
1354303330	107.54	6435.00	1357	1600	16000	0.304	17.647	13	19	-107	15	24	
1354303380	157.64	6182.13	1357	1600	16000	0.514	15.616	13	19	-107	15	24	
1354303431	251.86	6071.58	1357	1600	16000	0.826	18.272	13	19	-107	14	28	
1354303474	151.34	6048.54	1357	1600	16000	0.292	17.466	13	19	-107	14	28	
1354303526	154.21	6180.27	1357	1600	16000	0.503	16.779	13	19	-107	14	28	
1354303572	122.26	5768.39	1357	1600	16000	0.340	15.559	13	19	-107	14	28	
1354303620	131.78	6790.78	1357	1600	16000	0.404	18.192	13	19	-107	14	28	
1354303668	130.55	6851.00	1357	1600	16000	0.449	18.267	13	19	-107	14	28	
1354303716	190.46	5907.77	1357	1600	16000	0.527	14.337	13	17	-107	12	30	
1354303762	197.76	5618.50	1357	1600	16000	0.564	17.171	13	17	-107	12	28	
1354303812	131.40	6994.00	1357	1600	16000	0.452	18.483	13	17	-107	12	30	
1354303857	135.86	6756.29	1357	1600	16000	0.360	16.010	13	18	-107	14	22	
1354303902	203.82	6146.46	1357	1600	16000	0.494	17.186	13	17	-107	12	26	
1354303950	129.70	6665.96	1357	1600	16000	0.339	19.226	13	17	-107	11	26	
1354303999	141.91	6445.80	1357	1600	16000	0.454	16.677	13	17	-107	11	26	
1354304045	127.10	6817.08	1357	1600	16000	0.342	17.627	13	17	-107	11	28	
1354304090	148.13	6266.00	1357	1600	16000	0.432	16.038	13	18	-107	14	30	
1354304136	151.53	6643.54	1357	1600	16000	0.454	18.116	13	17	-107	11	30	
1354304184	187.96	5915.14	1357	1600	16000	0.644	17.287	13	19	-107	14	30	
1354304230	183.70	6976.62	1357	1600	16000	0.404	20.079	13	19	-107	14	30	
1354304274	218.16	6469.96	1357	1600	16000	0.467	18.160	13	18	-107	12	30	
1354304324	191.61	5920.66	1357	1600	16000	0.633	17.052	13	18	-107	14	32	
1354304376	163.56	4576.00	1357	1600	16000	0.511	15.554	13	19	-107	14	30	
1354304417	145.30	5065.02	1357	1600	16000	0.340	10.109	13	19	-106	12	32	
1354304472	127.03	7085.00	1357	1600	16000	0.449	17.937	13	17	-107	12	32	
1354304520	127.59	6500.34	1357	1600	16000	0.344	18.168	13	18	-107	13	28	
1354304564	119.08	3273.95	1357	1600	16000	0.291	8.812	13	18	-107	13	30	
1354304613	119.30	2950.08	1357	1600	16000	0.339	9.340	13	17	-107	11	28	
1354304716	161.88	5775.96	1357	1600	16000	0.395	16.494	13	17	-107	11	32	
1354304762	153.60	6354.60	1357	1600	16000	0.400	18.758	13	18	-107	11	28	
1354304815	248.80	6238.05	1357	1600	16000	0.864	17.240	13	17	-108	11	28	
1354304862	167.86	6007.77	1357	1600	16000	0.467	15.988	13	18	-107	12	28	
1354304911	125.38	6804.22	1357	1600	16000	0.392	18.827	13	17	-107	11	30	
1354304957	198.71	6333.25	1357	1600	16000	0.593	16.658	13	17	-107	11	28	
1354305004	134.57	6430.98	1357	1600	16000	0.401	18.230	13	17	-107	11	28	
1354305049	264.53	5948.47	1357	1600	16000	0.657	16.129	13	17	-107	11	28	
1354305092	142.85	6630.42	1357	1600	16000	0.356	16.640	13	19	-107	13	30	
1354305138	147.77	6747.00	1357	1600	16000	0.450	17.766	13	17	-107	11	30	
1354305185	138.04	6773.00	1357	1600	16000	0.347	17.047	13	17	-107	11	30	
1354305232	162.84	5611.50	1357	1600	16000	0.349	16.053	13	17	-107	11	30	
1354305278	158.10	7340.41	1357	1600	16000	0.454	18.525	13	17	-107	11	30	
1354305325	129.59	6833.73	1357	1600	16000	0.342	18.426	13	17	-107	11	28	
1354305377	124.93	5976.26	1357	1600	16000	0.453	13.692	13	17	-106	11	28	
1354305420	216.54	7709.00	1357	1600	16000	0.461	19.794	13	17	-107	11	28	
1354305468	160.53	6989.42	1357	1600	16000	0.444	18.406	13	17	-107	13	28	
1354305512	131.90	6208.16	1357	1600	16000	0.346	17.555	13	18	-107	12	26	
1354305560	109.60	7197.50	1357	1600	16000	0.343	17.992	13	17	-106	11	30	
1354305607	136.75	4295.93	1357	1600	16000	0.396	11.889	13	18	-106	13	30	
1354305656	148.25	6812.00	1357	1600	16000	0.450	16.635	13	17	-107	11	30	
1354305705	138.00	6445.74	1357	1600	16000	0.391	16.390	13	17	-107	11	30	
1354305759	125.90	6006.00	1357	1600	16000	0.452	13.885	13	17	-107	11	30	
1354305807	127.80	6188.00	1357	1600	16000	0.395	16.578	13	17	-107	11	28	
1354305855	149.48	5429.76	1357	1600	16000	0.346	16.412	13	18	-107	14	28	
1354306015	144.88	4736.88	1357	1600	16000	0.453	10.982	13	17	-107	11	30	
1354306070	91.31	5006.93	1357	1600	16000	0.291	13.325	13	17	-107	11	28	
1354306121	146.70	5920.64	1357	1600	16000	0.466	14.910	13	17	-107	12	26	
1354306169	162.72	6305.00	1357	1600	16000	0.450	16.963	13	17	-107	11	32	
1354306217	130.47	6816.70	1357	1600	16000	0.390	17.759	13	17	-107	11	28	
1354306269	119.52	6519.50	1357	1600	16000	0.344	17.989	13	17	-107	12	28	
1354306322	106.84	6959.30	1357	1600	16000	0.327	16.266	13	17	-107	11	30	
1354306369	126.36	6138.98	1357	1600	16000	0.342	14.959	13	17	-107	11	30	
1354306413	127.44	5557.44	1357	1600	16000	0.344	13.851	13	18	-107	11	28	
1354306461	129.13	5914.12	1357	1600	16000	0.391	16.754	13	17	-107	11	30	
1354306508	173.36	5408.00	1357	1600	16000	0.405	14.654	13	17	-107	13	28	
1354306555	215.18	6405.00	1357	1600	16000	0.608	16.504	13	18	-107	14	6	
1354306605	107.44	5154.67	1357	1600	16000	0.340	14.726	13	18	-107	12	-2	
1354306659	108.24	4600.62	1357	1600	16000	0.349	13.216	13	18	-107	13	0	
1354306706	149.09	6556.04	1357	1600	16000	0.325	17.729	13	17	-107	12	28	
1354306759	117.77	5260.08	1357	1600	16000	0.339	16.251	13	18	-107	14	26	
1354306810	110.26	5772.74	1357	1600	16000	0.346	15.480	13	18	-107	12	26	
1354306856	163.52	5600.00	1357	1600	16000	0.392	16.164	13	17	-107	12	26	
1354306905	157.33	6543.91	1357	1600	16000	0.446	16.102	13	17	-107	11	30	
1354306948	156.36	6613.47	1357	1600	16000	0.388	17.930	13	18	-107	13	26	
1354306995	188.80	4940.65	1357	1600	16000	0.514	14.478	13	18	-107	13	0	
1354307042	125.81	6890.00	1357	1600	16000	0.347	17.072	13	18	-108	14	-2	
1354307089	127.14	4017.45	1357	1600	16000	0.194	13.072	13	17	-107	11	30	
1354307136	121.07	4964.80	1357	1600	16000	0.344	13.345	13	18	-107	12	26	
1354307188	136.13	5526.36	1357	1600	16000	0.396	14.114	13	17	-107	11	30	
1354307237	119.06	3397.52	1357	1600	16000	0.340	12.085	13	17	-107	12	28	
1354307285	108.65	5154.56	1357	1600	16000	0.291	16.172	13	18	-107	14	26	
1354307335	112.51	5623.74	1357	1600	16000	0.430	15.807	13	19	-107	15	0	
1354308307	96.45	4944.64	1357	1600	16000	0.292	14.872	13	17	-107	12	28	
1354308410	102.90	5953.95	1357	1600	16000	0.338	15.619	13	17	-107	11	30	
1354308459	104.38	5744.64	1357	1600	16000	0.340	15.043	13	17	-107	12	28	
1354308511	107.38	6202.37	1357	1600	16000	0.342	15.827	13	17	-108	11	28	
1354308567	118.94	2715.29	1357	1600	16000	0.361	11.969	13	18	-107	14	28	
1354308620	98.12	3077.15	1357	1600	16000	0.311	10.667	13	18	-107	13	30	
1354308671	127.72	2647.04	1357	1600	16000	0.343	9.464	13	17	-108	12	26	
1354308720	90.97	4933.50	1357	1600	16000	0.291	12.204	13	17	-108	12	26	
1354308775	85.31	2846.78	1357	1600	16000	0.300	9.631	13	17	-107	11	30	
1354308822	111.20	5898.31	1357	1600	16000	0.339	16.544	13	17	-107	11	30	
1354308871	131.00	5635.50	1357	1600	16000	0.352	14.689	13	17	-107	12	24	
1354308920	128.95	4791.01	1357	1600	16000	0.344	16.504	13	17	-107	12	30	
1354308967	140.78	5673.32	1357	1600	16000	0.393	14.989	13	17	-107	11	30	
1354309020	104.38	5882.73	1357	1600	16000	0.348	15.951	13	18	-107	14	28	
1354309071	106.33	5397.94	1357	1600	16000	0.343	14.186	13	17	-107	11	28	
1354309170	112.94	6341.16	1357	1600	16000	0.291	16.987	13	17	-107	11	30	
1354309219	104.50	4995.63	1357	1600	16000	0.291	13.752	13	17	-107	12	30	
1354309266	124.10	4754.36	1357	1600	16000	0.358	11.555	13	17	-107	11	30	
1354309314	131.65	4940.65	1357	1600	16000	0.340	13.519	13	17	-107	11	28	
1354309365	99.55	4646.19	1357	1600	16000	0.325	11.892	13	17	-107	11	28	
1354309416	139.59	5109.00	1357	1600	16000	0.445	13.484	13	17	-107	11	28	
1354309467	143.70	6384.03	1357	1600	16000	0.454	17.248	13	17	-108	12	28	
1354309516	90.98	5753.32	1357	1600	16000	0.254	14.582	13	17	-107	12	30	
1354309565	100.61	4992.00	1357	1600	16000	0.291	13.943	13	19	-107	13	28	
1354309691	136.22	4771.60	1357	1600	16000	0.444	15.294	13	17	-107	12	28	
1354309743	137.09	5919.62	1357	1600	16000	0.507	16.975	13	18	-107	14	28	
1354309790	176.10	6463.90	1357	1600	16000	0.571	17.421	13	18	-107	14	28	
1354309837	204.22	6344.74	1357	1600	16000	0.529	17.974	13	17	-107	11	28	
1354309885	139.32	6041.22	1357	1600	16000	0.452	15.232	13	17	-107	11	30	
1354309932	116.63	6349.06	1357	1600	16000	0.338	16.415	13	17	-107	11	30	
1354309984	124.66	6328.64	1357	1600	16000	0.457	17.535	13	17	-107	12	28	
1354310030	126.23	6201.68	1357	1600	16000	0.342	15.705	13	18	-107	13	28	
1354310079	108.13	5941.01	1357	1600	16000	0.400	16.777	13	17	-107	11	30	
1354310127	130.74	6223.22	1357	1600	16000	0.326	17.967	13	17	-107	11	30	
1354310175	124.42	5241.86	1357	1600	16000	0.339	14.210	13	18	-107	13	28	
1354310221	116.50	5854.86	1357	1600	16000	0.344	15.822	13	19	-107	14	28	
1354310271	196.20	7157.74	1357	1600	16000	0.581	18.371	13	17	-107	11	30	
1354310318	120.18	6589.58	1357	1600	16000	0.384	16.700	13	17	-107	12	30	
1354310365	123.98	6692.01	1357	1600	16000	0.356	18.507	13	17	-107	11	30	
1354310415	115.18	6599.92	1357	1600	16000	0.339	16.437	13	17	-107	12	28	
1354310461	118.97	6301.86	1357	1600	16000	0.342	15.301	13	17	-107	12	28	
1354310506	135.05	5981.78	1357	1600	16000	0.388	15.844	13	17	-107	13	28	
1354310553	109.06	4770.17	1357	1600	16000	0.292	12.013	13	17	-107	11	32	
1354310602	119.41	6019.00	1357	1600	16000	0.366	15.475	13	17	-107	11	32	
1354310652	103.61	4707.18	1357	1600	16000	0.291	11.185	13	17	-107	12	26	
1354310699	132.76	5466.50	1357	1600	16000	0.383	13.216	13	17	-107	11	30	
1354310748	126.36	6145.16	1357	1600	16000	0.392	16.640	13	17	-107	11	32	
1354310794	114.34	3348.53	1357	1600	16000	0.294	11.054	13	17	-107	11	30	
1354310843	232.16	7024.22	1357	1600	16000	0.519	18.408	13	17	-107	11	30	
1354310891	112.56	6968.00	1357	1600	16000	0.378	17.258	13	17	-107	11	30	
1354310940	111.92	5618.84	1357	1600	16000	0.313	16.372	13	18	-107	12	26	
1354310990	92.61	6186.94	1357	1600	16000	0.353	14.538	13	17	-107	11	30	
1354311095	114.40	4350.79	1357	1600	16000	0.338	6.278	13	19	-107	14	28	
1354311146	128.60	5094.50	1357	1600	16000	0.339	4.548	13	17	-107	12	28	
